zone_id,b_0,b_1,b_2,b_3,b_4,b_5,b_6,b_7,b_8,b_9,b_10,b_11,b_12,b_13,b_14,b_15,b_16,b_17,b_18,b_19,b_20,b_21,b_22,b_23,b_24,b_25,b_26,b_27,b_28,b_29,b_30,b_31,b_32,b_33,b_34,b_35,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18,a_19,a_20,a_21,a_22,a_23,a_24,a_25,a_26,a_27,a_28,a_29,a_30,a_31,a_32,a_33,a_34,a_35,l_0,l_1,l_2,l_3,l_4,l_5,l_6,l_7,l_8,l_9,l_10,l_11,l_12,l_13,l_14,l_15,l_16,l_17,l_18,l_19,l_20,l_21,l_22,l_23,l_24,l_25,l_26,l_27,l_28,l_29,l_30,l_31,l_32,l_33,l_34,l_35,l_36,l_37,l_38,l_39
Zone_DH404,0.079443,0.087087,0.085722,0.040677,0.009282,0.008463,0.00546,0.004095,0.003822,0.00546,0.004368,0.004914,0.004641,0.003549,0.012831,0.01638,0.013923,0.084084,0.076167,0.105378,0.120666,0.028392,0.010374,0.012012,0.007644,0.005733,0.004641,0.006552,0.006552,0.003276,0.005733,0.006006,0.015561,0.015834,0.010647,0.08463,0.198699,0.001065,0.002018,0.001177,0.001458,0.002915,0.001906,0.001906,0.002243,0.00314,0.005495,0.005999,0.004093,0.008074,0.00841,0.013568,0.02209,0.1719,0.183169,0.026295,0.016147,0.011886,0.008858,0.008354,0.007176,0.007064,0.00656,0.006504,0.005943,0.00712,0.004766,0.007681,0.009139,0.012727,0.023436,0.191018,0.075621,0.099918,0.194376,0.14469,0.117117,0.053781,0.04641,0.048867,0.035217,0.037128,0.025662,0.028665,0.024024,0.016107,0.009555,0.015834,0.006279,0.004095,0.001638,0.004368,0.000546,0.000546,0.001092,0.0,0.000546,0.0,0.002457,0.001092,0.000546,0.0,0.000546,0.0,0.0,0.000546,0.0,0.000546,0.0,0.000546,0.000546,0.001092
Zone_DH405,0.129307,0.087389,0.033037,0.024867,0.004973,0.007105,0.004973,0.00746,0.009236,0.004973,0.003908,0.006394,0.005684,0.01421,0.013499,0.016696,0.015275,0.109059,0.1254,0.09627,0.045826,0.024156,0.012078,0.006394,0.004263,0.004973,0.006394,0.007815,0.007815,0.002131,0.006394,0.004973,0.016696,0.011368,0.007815,0.11119,0.200637,0.000868,0.002315,0.001881,0.001447,0.003256,0.002894,0.003762,0.003762,0.004052,0.005354,0.006584,0.005137,0.009478,0.01013,0.013458,0.021055,0.164098,0.17307,0.022068,0.018016,0.012951,0.007959,0.011215,0.007525,0.007669,0.007887,0.009406,0.006946,0.006439,0.005716,0.006005,0.01107,0.014543,0.025541,0.185804,0.068561,0.087034,0.172291,0.160213,0.121492,0.056128,0.036234,0.047602,0.039076,0.036945,0.025577,0.023801,0.022025,0.018828,0.00746,0.033748,0.008881,0.004973,0.003552,0.009236,0.001421,0.00071,0.001421,0.0,0.002487,0.0,0.001776,0.001421,0.00071,0.0,0.00071,0.0,0.0,0.002131,0.00071,0.00071,0.0,0.00071,0.0,0.001421
Zone_DH406,0.177539,0.04842,0.00538,0.011432,0.01076,0.00538,0.00807,0.009415,0.012105,0.004035,0.002017,0.004707,0.00538,0.022865,0.009415,0.014122,0.06187,0.094822,0.195024,0.058507,0.012777,0.00538,0.012105,0.00269,0.006725,0.004035,0.009415,0.004035,0.00807,0.001345,0.00807,0.00538,0.00807,0.011432,0.036315,0.102892,0.208779,0.000285,0.001568,0.002565,0.003563,0.001283,0.002993,0.00456,0.004133,0.00456,0.004845,0.006841,0.004703,0.008408,0.013966,0.008978,0.020949,0.163888,0.16232,0.021377,0.012826,0.016674,0.007553,0.013966,0.007553,0.004275,0.008693,0.008836,0.006413,0.006841,0.008693,0.00627,0.013111,0.016389,0.029927,0.181417,0.070612,0.069267,0.137861,0.193679,0.110962,0.045057,0.027572,0.049765,0.024882,0.035642,0.022192,0.031607,0.01614,0.025555,0.011432,0.03766,0.014795,0.00807,0.009415,0.015467,0.006725,0.00269,0.00807,0.001345,0.004707,0.00269,0.0,0.00269,0.001345,0.001345,0.0,0.0,0.0,0.004035,0.001345,0.0,0.0,0.001345,0.0,0.004035
Zone_DH407,0.09441,0.058385,0.001242,0.006211,0.012422,0.002484,0.01118,0.007453,0.006211,0.002484,0.002484,0.003727,0.004969,0.02236,0.01118,0.042236,0.208696,0.029814,0.099379,0.059627,0.006211,0.007453,0.009938,0.002484,0.014907,0.009938,0.004969,0.003727,0.009938,0.014907,0.01118,0.006211,0.007453,0.036025,0.149068,0.018634,0.203374,0.001534,0.003681,0.002761,0.003681,0.00184,0.005828,0.009509,0.007055,0.004908,0.005521,0.003988,0.009816,0.005828,0.019325,0.008896,0.015337,0.157362,0.152147,0.013804,0.011963,0.019939,0.005521,0.013804,0.007669,0.007055,0.009816,0.009202,0.01319,0.009202,0.011656,0.008589,0.009202,0.014724,0.030368,0.181902,0.114286,0.045963,0.108075,0.154037,0.121739,0.031056,0.026087,0.058385,0.036025,0.04472,0.029814,0.027329,0.01118,0.021118,0.006211,0.018634,0.027329,0.014907,0.019876,0.017391,0.008696,0.004969,0.012422,0.002484,0.0,0.004969,0.0,0.002484,0.004969,0.004969,0.001242,0.0,0.002484,0.002484,0.0,0.0,0.0,0.0,0.001242,0.012422
Zone_DH408,0.028693,0.008502,0.0,0.002125,0.0,0.0,0.003188,0.0,0.005313,0.002125,0.007439,0.003188,0.0,0.006376,0.010627,0.048884,0.378321,0.01169,0.012752,0.002125,0.003188,0.003188,0.002125,0.003188,0.009564,0.006376,0.004251,0.003188,0.004251,0.012752,0.010627,0.004251,0.002125,0.059511,0.331562,0.008502,0.188877,0.001538,0.0041,0.0,0.00205,0.000769,0.001794,0.0041,0.005638,0.00205,0.0041,0.002819,0.002819,0.002307,0.004613,0.007432,0.01102,0.200923,0.232445,0.01102,0.007945,0.006407,0.002819,0.001281,0.003075,0.005638,0.007688,0.008457,0.007176,0.003332,0.005638,0.005126,0.004357,0.005382,0.011533,0.223731,0.09458,0.036132,0.074389,0.080765,0.246546,0.026567,0.023379,0.030818,0.075452,0.028693,0.048884,0.022317,0.005313,0.012752,0.008502,0.009564,0.01594,0.021254,0.023379,0.035069,0.008502,0.013815,0.006376,0.002125,0.009564,0.004251,0.001063,0.002125,0.005313,0.002125,0.001063,0.0,0.002125,0.0,0.0,0.0,0.0,0.002125,0.001063,0.018066
Zone_DH409,0.022744,0.005136,0.0,0.005136,0.0,0.002935,0.004402,0.0,0.003668,0.002935,0.007337,0.008804,0.00807,0.006603,0.012472,0.042553,0.380044,0.012472,0.013206,0.012472,0.004402,0.000734,0.002201,0.002201,0.005869,0.004402,0.003668,0.002935,0.005136,0.008804,0.008804,0.005869,0.002935,0.044754,0.338958,0.007337,0.192138,0.001702,0.004765,0.004084,0.000681,0.001702,0.002042,0.001702,0.004595,0.003744,0.001702,0.003063,0.002553,0.002553,0.007488,0.012423,0.013955,0.198434,0.220048,0.00885,0.012253,0.007488,0.005446,0.003914,0.007658,0.004084,0.006978,0.005276,0.004255,0.003233,0.006127,0.003404,0.006297,0.007318,0.013104,0.214942,0.07777,0.044021,0.061629,0.098313,0.247982,0.027146,0.019809,0.022744,0.062362,0.041086,0.047689,0.034483,0.011005,0.014674,0.00807,0.007337,0.010271,0.019809,0.026412,0.038885,0.011739,0.018342,0.003668,0.003668,0.00807,0.002935,0.000734,0.004402,0.002201,0.0,0.003668,0.0,0.001467,0.0,0.0,0.0,0.0,0.001467,0.002201,0.01394
Zone_DH410,0.02011,0.011883,0.003656,0.006399,0.001828,0.003656,0.00457,0.014625,0.009141,0.009141,0.010969,0.011883,0.013711,0.008227,0.016453,0.041133,0.306216,0.015539,0.02011,0.016453,0.005484,0.001828,0.006399,0.000914,0.00457,0.007313,0.009141,0.002742,0.00457,0.003656,0.011883,0.021938,0.010969,0.030165,0.316271,0.016453,0.200656,0.001435,0.004919,0.006764,0.00164,0.003484,0.00164,0.001845,0.002869,0.005944,0.003279,0.004714,0.006559,0.005739,0.009018,0.017832,0.018651,0.172986,0.192662,0.011068,0.016807,0.008198,0.010658,0.007788,0.010248,0.004099,0.003484,0.004919,0.006559,0.005124,0.012503,0.004304,0.011683,0.013117,0.014552,0.192253,0.053016,0.060329,0.056673,0.113346,0.251371,0.028336,0.02011,0.022852,0.052102,0.041133,0.037477,0.036563,0.023766,0.010055,0.010055,0.005484,0.005484,0.016453,0.022852,0.041133,0.010969,0.016453,0.005484,0.00457,0.005484,0.005484,0.002742,0.005484,0.005484,0.001828,0.005484,0.0,0.000914,0.0,0.0,0.0,0.001828,0.000914,0.002742,0.015539
Zone_DH411,0.046584,0.023292,0.012422,0.004658,0.006211,0.009317,0.004658,0.02795,0.012422,0.012422,0.018634,0.001553,0.01087,0.004658,0.015528,0.024845,0.217391,0.031056,0.048137,0.032609,0.013975,0.009317,0.01087,0.0,0.007764,0.012422,0.01087,0.004658,0.0,0.0,0.01087,0.02795,0.015528,0.029503,0.228261,0.052795,0.213613,0.0,0.002792,0.00733,0.002792,0.004538,0.0,0.001745,0.00349,0.008726,0.002792,0.005236,0.011867,0.010471,0.008377,0.018848,0.019197,0.169284,0.162653,0.018848,0.017452,0.004887,0.007679,0.009773,0.004538,0.004538,0.004538,0.008377,0.009773,0.004887,0.018499,0.00733,0.013613,0.018848,0.02199,0.170681,0.043478,0.085404,0.102484,0.170807,0.158385,0.026398,0.037267,0.02795,0.026398,0.051242,0.024845,0.031056,0.034161,0.009317,0.012422,0.021739,0.012422,0.009317,0.006211,0.031056,0.0,0.01087,0.006211,0.003106,0.003106,0.006211,0.003106,0.006211,0.006211,0.003106,0.006211,0.0,0.001553,0.0,0.0,0.0,0.0,0.007764,0.001553,0.012422
Zone_DH412,0.106007,0.04947,0.070671,0.014134,0.021201,0.014134,0.007067,0.007067,0.0,0.0,0.007067,0.007067,0.014134,0.007067,0.014134,0.014134,0.070671,0.070671,0.09894,0.070671,0.045936,0.028269,0.007067,0.0,0.007067,0.0,0.007067,0.0,0.0,0.014134,0.007067,0.014134,0.007067,0.035336,0.056537,0.106007,0.218605,0.0,0.0,0.003101,0.003101,0.009302,0.0,0.0,0.003101,0.0,0.0,0.0,0.009302,0.010853,0.003101,0.018605,0.023256,0.19845,0.142636,0.04031,0.021705,0.003101,0.006202,0.010853,0.0,0.003101,0.012403,0.009302,0.015504,0.004651,0.006202,0.009302,0.009302,0.012403,0.046512,0.145736,0.021201,0.042403,0.091873,0.183746,0.04947,0.067138,0.056537,0.063604,0.042403,0.042403,0.035336,0.021201,0.063604,0.028269,0.042403,0.042403,0.014134,0.0,0.0,0.014134,0.0,0.014134,0.007067,0.0,0.007067,0.0,0.007067,0.0,0.0,0.0,0.007067,0.0,0.0,0.007067,0.0,0.0,0.0,0.014134,0.0,0.014134
Zone_DH413,0.028708,0.114833,0.095694,0.028708,0.028708,0.009569,0.009569,0.009569,0.009569,0.0,0.0,0.009569,0.009569,0.038278,0.038278,0.028708,0.028708,0.019139,0.028708,0.095694,0.062201,0.047847,0.019139,0.0,0.019139,0.0,0.028708,0.009569,0.0,0.038278,0.0,0.009569,0.038278,0.038278,0.019139,0.038278,0.227571,0.0,0.004376,0.004376,0.004376,0.017505,0.004376,0.004376,0.008753,0.004376,0.0,0.0,0.017505,0.010941,0.004376,0.04814,0.019694,0.100656,0.100656,0.039387,0.030635,0.0,0.026258,0.02407,0.004376,0.008753,0.030635,0.026258,0.030635,0.0,0.017505,0.026258,0.021882,0.021882,0.035011,0.074398,0.019139,0.019139,0.057416,0.133971,0.086124,0.062201,0.057416,0.114833,0.038278,0.057416,0.028708,0.009569,0.028708,0.047847,0.028708,0.0,0.009569,0.019139,0.0,0.019139,0.0,0.019139,0.019139,0.019139,0.009569,0.009569,0.009569,0.009569,0.0,0.0,0.0,0.009569,0.0,0.009569,0.0,0.0,0.0,0.0,0.0,0.047847
Zone_DH414,0.040698,0.232558,0.023256,0.040698,0.023256,0.005814,0.0,0.011628,0.011628,0.0,0.005814,0.005814,0.0,0.040698,0.034884,0.017442,0.034884,0.040698,0.02907,0.156977,0.02907,0.011628,0.023256,0.011628,0.023256,0.0,0.017442,0.011628,0.0,0.017442,0.0,0.017442,0.02907,0.017442,0.023256,0.011628,0.221106,0.002513,0.002513,0.002513,0.0,0.007538,0.005025,0.005025,0.007538,0.005025,0.005025,0.0,0.01005,0.012563,0.012563,0.037688,0.017588,0.103015,0.130653,0.035176,0.020101,0.01005,0.020101,0.015075,0.007538,0.01005,0.017588,0.015075,0.020101,0.005025,0.020101,0.025126,0.030151,0.025126,0.022613,0.113065,0.0,0.005814,0.063953,0.116279,0.104651,0.081395,0.034884,0.05814,0.040698,0.05814,0.081395,0.046512,0.05814,0.040698,0.023256,0.017442,0.017442,0.017442,0.005814,0.005814,0.005814,0.005814,0.011628,0.02907,0.0,0.011628,0.005814,0.011628,0.0,0.005814,0.0,0.005814,0.0,0.005814,0.0,0.005814,0.0,0.005814,0.0,0.011628
Zone_DH415,0.044944,0.241573,0.016854,0.033708,0.02809,0.011236,0.0,0.011236,0.011236,0.005618,0.005618,0.005618,0.0,0.039326,0.02809,0.016854,0.033708,0.039326,0.033708,0.157303,0.039326,0.011236,0.022472,0.016854,0.016854,0.0,0.016854,0.005618,0.005618,0.016854,0.005618,0.016854,0.016854,0.016854,0.016854,0.011236,0.217703,0.002392,0.002392,0.002392,0.0,0.002392,0.004785,0.009569,0.007177,0.004785,0.011962,0.0,0.011962,0.014354,0.011962,0.04067,0.016746,0.102871,0.126794,0.033493,0.019139,0.016746,0.019139,0.014354,0.009569,0.011962,0.016746,0.011962,0.019139,0.004785,0.021531,0.023923,0.028708,0.023923,0.019139,0.114833,0.0,0.011236,0.061798,0.11236,0.101124,0.073034,0.02809,0.05618,0.033708,0.05618,0.078652,0.05618,0.061798,0.044944,0.011236,0.022472,0.02809,0.016854,0.005618,0.005618,0.005618,0.0,0.011236,0.033708,0.0,0.011236,0.011236,0.005618,0.0,0.011236,0.016854,0.005618,0.0,0.0,0.0,0.005618,0.0,0.005618,0.0,0.011236
Zone_DH416,0.022222,0.266667,0.044444,0.044444,0.055556,0.033333,0.0,0.011111,0.0,0.011111,0.0,0.011111,0.0,0.0,0.011111,0.0,0.011111,0.0,0.022222,0.166667,0.133333,0.011111,0.011111,0.011111,0.022222,0.0,0.0,0.011111,0.022222,0.033333,0.011111,0.022222,0.0,0.0,0.0,0.0,0.231959,0.005155,0.0,0.0,0.0,0.0,0.0,0.010309,0.010309,0.005155,0.015464,0.005155,0.010309,0.005155,0.010309,0.020619,0.010309,0.123711,0.123711,0.015464,0.005155,0.025773,0.0,0.010309,0.010309,0.030928,0.015464,0.015464,0.005155,0.005155,0.020619,0.005155,0.020619,0.015464,0.010309,0.201031,0.0,0.011111,0.0,0.177778,0.044444,0.044444,0.011111,0.033333,0.033333,0.044444,0.077778,0.066667,0.033333,0.055556,0.011111,0.022222,0.033333,0.033333,0.022222,0.0,0.0,0.0,0.0,0.022222,0.0,0.011111,0.022222,0.011111,0.0,0.011111,0.033333,0.0,0.0,0.0,0.033333,0.0,0.0,0.011111,0.0,0.088889
Zone_DH417,0.051724,0.051724,0.051724,0.034483,0.068966,0.034483,0.017241,0.034483,0.017241,0.034483,0.0,0.017241,0.017241,0.0,0.0,0.0,0.017241,0.0,0.034483,0.068966,0.155172,0.068966,0.034483,0.017241,0.034483,0.017241,0.0,0.017241,0.034483,0.034483,0.0,0.0,0.0,0.0,0.0,0.034483,0.256637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00885,0.026549,0.0,0.00885,0.017699,0.035398,0.026549,0.026549,0.026549,0.017699,0.026549,0.026549,0.035398,0.026549,0.017699,0.044248,0.00885,0.044248,0.026549,0.017699,0.00885,0.0,0.035398,0.00885,0.026549,0.035398,0.00885,0.150442,0.0,0.017241,0.017241,0.137931,0.017241,0.068966,0.0,0.0,0.034483,0.017241,0.086207,0.0,0.017241,0.034483,0.051724,0.034483,0.017241,0.034483,0.051724,0.0,0.017241,0.0,0.017241,0.017241,0.0,0.034483,0.0,0.017241,0.017241,0.0,0.017241,0.0,0.0,0.017241,0.051724,0.0,0.0,0.017241,0.0,0.137931
Zone_DH418,0.125,0.025,0.05,0.05,0.05,0.0,0.025,0.025,0.025,0.05,0.0,0.0,0.025,0.0,0.0,0.025,0.05,0.0,0.0,0.075,0.05,0.025,0.025,0.0,0.025,0.025,0.0,0.025,0.0,0.025,0.025,0.05,0.025,0.025,0.0,0.075,0.282051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641,0.0,0.0,0.025641,0.012821,0.012821,0.025641,0.025641,0.051282,0.038462,0.038462,0.051282,0.025641,0.012821,0.051282,0.0,0.038462,0.012821,0.0,0.025641,0.0,0.051282,0.025641,0.038462,0.025641,0.025641,0.076923,0.0,0.0,0.05,0.0,0.0,0.05,0.025,0.075,0.075,0.025,0.1,0.0,0.075,0.0,0.05,0.025,0.05,0.025,0.05,0.025,0.025,0.0,0.025,0.025,0.0,0.05,0.025,0.0,0.025,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.1
Zone_DH419,0.115385,0.038462,0.038462,0.038462,0.038462,0.0,0.038462,0.038462,0.038462,0.038462,0.0,0.0,0.038462,0.0,0.0,0.038462,0.038462,0.0,0.0,0.038462,0.038462,0.0,0.038462,0.0,0.0,0.038462,0.0,0.038462,0.0,0.0,0.038462,0.076923,0.038462,0.038462,0.0,0.076923,0.319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042553,0.0,0.0,0.0,0.021277,0.06383,0.042553,0.021277,0.06383,0.021277,0.0,0.06383,0.0,0.042553,0.021277,0.0,0.021277,0.0,0.06383,0.021277,0.06383,0.021277,0.042553,0.042553,0.0,0.0,0.038462,0.0,0.0,0.0,0.038462,0.115385,0.115385,0.038462,0.153846,0.0,0.115385,0.0,0.038462,0.0,0.038462,0.038462,0.0,0.038462,0.038462,0.0,0.038462,0.0,0.0,0.038462,0.038462,0.0,0.038462,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.0,0.0
Zone_DH420,0.053571,0.0,0.017857,0.0,0.0,0.0,0.0,0.053571,0.035714,0.089286,0.0,0.017857,0.071429,0.035714,0.035714,0.035714,0.035714,0.017857,0.035714,0.0,0.017857,0.0,0.017857,0.017857,0.0,0.0,0.035714,0.035714,0.017857,0.053571,0.107143,0.017857,0.071429,0.0,0.017857,0.053571,0.229508,0.008197,0.0,0.0,0.008197,0.0,0.0,0.0,0.0,0.008197,0.008197,0.008197,0.016393,0.016393,0.02459,0.008197,0.040984,0.081967,0.04918,0.04918,0.008197,0.07377,0.04918,0.008197,0.008197,0.0,0.008197,0.032787,0.008197,0.032787,0.02459,0.016393,0.032787,0.032787,0.02459,0.081967,0.017857,0.053571,0.0,0.035714,0.035714,0.017857,0.071429,0.0,0.035714,0.035714,0.053571,0.053571,0.035714,0.017857,0.071429,0.035714,0.0,0.017857,0.017857,0.089286,0.053571,0.035714,0.017857,0.017857,0.0,0.0,0.017857,0.017857,0.0,0.053571,0.0,0.017857,0.0,0.017857,0.0,0.0,0.0,0.0,0.0,0.053571
Zone_DH421,0.159159,0.018018,0.012012,0.036036,0.006006,0.006006,0.0,0.018018,0.018018,0.03003,0.006006,0.024024,0.03003,0.024024,0.018018,0.024024,0.03003,0.102102,0.096096,0.006006,0.03003,0.006006,0.012012,0.006006,0.0,0.006006,0.012012,0.018018,0.024024,0.018018,0.042042,0.012012,0.03003,0.006006,0.012012,0.102102,0.220779,0.002597,0.002597,0.002597,0.005195,0.0,0.002597,0.002597,0.002597,0.002597,0.005195,0.006494,0.01039,0.01039,0.031169,0.015584,0.038961,0.111688,0.109091,0.041558,0.020779,0.038961,0.025974,0.007792,0.015584,0.002597,0.005195,0.012987,0.007792,0.01039,0.01039,0.012987,0.018182,0.018182,0.015584,0.151948,0.018018,0.03003,0.024024,0.066066,0.054054,0.048048,0.072072,0.012012,0.078078,0.048048,0.024024,0.03003,0.048048,0.012012,0.036036,0.03003,0.03003,0.012012,0.048048,0.054054,0.03003,0.024024,0.012012,0.03003,0.0,0.006006,0.006006,0.006006,0.0,0.024024,0.0,0.006006,0.006006,0.006006,0.006006,0.0,0.0,0.0,0.0,0.063063
Zone_DH422,0.143695,0.017595,0.017595,0.041056,0.017595,0.029326,0.005865,0.01173,0.017595,0.017595,0.029326,0.02346,0.0,0.017595,0.005865,0.029326,0.02346,0.105572,0.082111,0.02346,0.029326,0.01173,0.005865,0.01173,0.0,0.005865,0.0,0.02346,0.029326,0.017595,0.02346,0.017595,0.017595,0.017595,0.005865,0.123167,0.228426,0.002538,0.007614,0.005076,0.010152,0.0,0.002538,0.002538,0.007614,0.005076,0.007614,0.008883,0.007614,0.010152,0.030457,0.01269,0.030457,0.091371,0.096447,0.038071,0.017766,0.027919,0.025381,0.007614,0.025381,0.002538,0.015228,0.020305,0.01269,0.007614,0.017766,0.020305,0.01269,0.022843,0.017766,0.140863,0.02346,0.029326,0.029326,0.064516,0.052786,0.041056,0.070381,0.02346,0.070381,0.052786,0.029326,0.02346,0.052786,0.01173,0.01173,0.02346,0.029326,0.01173,0.064516,0.029326,0.035191,0.017595,0.01173,0.029326,0.01173,0.017595,0.01173,0.0,0.0,0.029326,0.0,0.005865,0.005865,0.0,0.005865,0.0,0.005865,0.005865,0.0,0.061584
Zone_DH423,0.04386,0.04386,0.026316,0.087719,0.04386,0.04386,0.017544,0.0,0.017544,0.008772,0.035088,0.017544,0.0,0.026316,0.017544,0.0,0.0,0.087719,0.087719,0.04386,0.017544,0.017544,0.026316,0.017544,0.008772,0.0,0.008772,0.017544,0.017544,0.026316,0.017544,0.017544,0.008772,0.017544,0.0,0.131579,0.23166,0.0,0.011583,0.007722,0.015444,0.003861,0.003861,0.0,0.015444,0.007722,0.011583,0.011583,0.003861,0.019305,0.027027,0.011583,0.027027,0.07722,0.092664,0.023166,0.019305,0.023166,0.019305,0.003861,0.019305,0.011583,0.011583,0.034749,0.015444,0.007722,0.030888,0.015444,0.011583,0.027027,0.030888,0.11583,0.008772,0.017544,0.052632,0.078947,0.070175,0.078947,0.061404,0.035088,0.052632,0.035088,0.026316,0.008772,0.061404,0.008772,0.017544,0.008772,0.026316,0.008772,0.061404,0.04386,0.017544,0.0,0.017544,0.017544,0.017544,0.026316,0.008772,0.0,0.0,0.026316,0.017544,0.017544,0.0,0.0,0.0,0.0,0.008772,0.008772,0.0,0.052632
